53,Cat92,Prod5,2948
40,Cat92,Prod5,1748
33,Cat92,Prod5,848
34,Cat92,Prod4,1147
37,Cat92,Prod4,1347
53,Cat92,Prod6,2949
33,Cat92,Prod6,849
40,Cat92,Prod6,1749
52,Cat92,Prod4,2647
36,Cat92,Prod6,1249
37,Cat92,Prod5,1348
34,Cat92,Prod5,1148
40,Cat92,Prod7,1750
36,Cat92,Prod7,1250
53,Cat92,Prod7,2950
33,Cat92,Prod7,850
52,Cat92,Prod5,2648
37,Cat92,Prod6,1349
34,Cat92,Prod6,1149
33,Cat92,Prod8,851
53,Cat92,Prod8,2951
36,Cat92,Prod8,1251
52,Cat92,Prod6,2649
40,Cat92,Prod8,1751
37,Cat92,Prod7,1350
34,Cat92,Prod7,1150
53,Cat92,Prod9,2952
52,Cat92,Prod7,2650
40,Cat92,Prod9,1752
33,Cat92,Prod9,852
36,Cat92,Prod9,1252
34,Cat92,Prod8,1151
37,Cat92,Prod8,1351
33,Cat92,Prod10,853
36,Cat92,Prod10,1253
40,Cat92,Prod10,1753
52,Cat92,Prod8,2651
53,Cat92,Prod10,2953
37,Cat92,Prod9,1352
34,Cat92,Prod9,1152
52,Cat92,Prod9,2652
40,Cat93,Prod1,1754
36,Cat93,Prod1,1254
53,Cat93,Prod1,2954
33,Cat93,Prod1,854
37,Cat92,Prod10,1353
34,Cat92,Prod10,1153
52,Cat92,Prod10,2653
53,Cat93,Prod2,2955
36,Cat93,Prod2,1255
33,Cat93,Prod2,855
40,Cat93,Prod2,1755
34,Cat93,Prod1,1154
37,Cat93,Prod1,1354
33,Cat93,Prod3,856
36,Cat93,Prod3,1256
52,Cat93,Prod1,2654
40,Cat93,Prod3,1756
53,Cat93,Prod3,2956
37,Cat93,Prod2,1355
34,Cat93,Prod2,1155
40,Cat93,Prod4,1757
36,Cat93,Prod4,1257
33,Cat93,Prod4,857
53,Cat93,Prod4,2957
52,Cat93,Prod2,2655
37,Cat93,Prod3,1356
34,Cat93,Prod3,1156
36,Cat93,Prod5,1258
40,Cat93,Prod5,1758
33,Cat93,Prod5,858
37,Cat93,Prod4,1357
53,Cat93,Prod5,2958
34,Cat93,Prod4,1157
52,Cat93,Prod3,2656
40,Cat93,Prod6,1759
33,Cat93,Prod6,859
36,Cat93,Prod6,1259
40,Cat93,Prod7,1760
36,Cat93,Prod7,1260
37,Cat93,Prod5,1358
34,Cat93,Prod5,1158
52,Cat93,Prod4,2657
53,Cat93,Prod6,2959
33,Cat93,Prod7,860
36,Cat93,Prod8,1261
40,Cat93,Prod8,1761
37,Cat93,Prod6,1359
53,Cat93,Prod7,2960
52,Cat93,Prod5,2658
33,Cat93,Prod8,861
34,Cat93,Prod6,1159
36,Cat93,Prod9,1262
52,Cat93,Prod6,2659
37,Cat93,Prod7,1360
34,Cat93,Prod7,1160
53,Cat93,Prod8,2961
40,Cat93,Prod9,1762
33,Cat93,Prod9,862
36,Cat93,Prod10,1263
52,Cat93,Prod7,2660
40,Cat93,Prod10,1763
53,Cat93,Prod9,2962
37,Cat93,Prod8,1361
34,Cat93,Prod8,1161
33,Cat93,Prod10,863
36,Cat94,Prod1,1264
40,Cat94,Prod1,1764
52,Cat93,Prod8,2661
34,Cat93,Prod9,1162
53,Cat93,Prod10,2963
37,Cat93,Prod9,1362
33,Cat94,Prod1,864
36,Cat94,Prod2,1265
40,Cat94,Prod2,1765
34,Cat93,Prod10,1163
52,Cat93,Prod9,2662
37,Cat93,Prod10,1363
53,Cat94,Prod1,2964
33,Cat94,Prod2,865
36,Cat94,Prod3,1266
37,Cat94,Prod1,1364
52,Cat93,Prod10,2663
40,Cat94,Prod3,1766
33,Cat94,Prod3,866
53,Cat94,Prod2,2965
34,Cat94,Prod1,1164
36,Cat94,Prod4,1267
40,Cat94,Prod4,1767
53,Cat94,Prod3,2966
37,Cat94,Prod2,1365
34,Cat94,Prod2,1165
36,Cat94,Prod5,1268
52,Cat94,Prod1,2664
33,Cat94,Prod4,867
37,Cat94,Prod3,1366
40,Cat94,Prod5,1768
53,Cat94,Prod4,2967
34,Cat94,Prod3,1166
36,Cat94,Prod6,1269
33,Cat94,Prod5,868
52,Cat94,Prod2,2665
37,Cat94,Prod4,1367
36,Cat94,Prod7,1270
52,Cat94,Prod3,2666
53,Cat94,Prod5,2968
40,Cat94,Prod6,1769
34,Cat94,Prod4,1167
33,Cat94,Prod6,869
37,Cat94,Prod5,1368
34,Cat94,Prod5,1168
36,Cat94,Prod8,1271
52,Cat94,Prod4,2667
33,Cat94,Prod7,870
53,Cat94,Prod6,2969
40,Cat94,Prod7,1770
37,Cat94,Prod6,1369
36,Cat94,Prod9,1272
33,Cat94,Prod8,871
52,Cat94,Prod5,2668
34,Cat94,Prod6,1169
40,Cat94,Prod8,1771
53,Cat94,Prod7,2970
37,Cat94,Prod7,1370
33,Cat94,Prod9,872
36,Cat94,Prod10,1273
52,Cat94,Prod6,2669
53,Cat94,Prod8,2971
37,Cat94,Prod8,1371
40,Cat94,Prod9,1772
34,Cat94,Prod7,1170
33,Cat94,Prod10,873
37,Cat94,Prod9,1372
40,Cat94,Prod10,1773
52,Cat94,Prod7,2670
53,Cat94,Prod9,2972
34,Cat94,Prod8,1171
36,Cat95,Prod1,1274
37,Cat94,Prod10,1373
33,Cat95,Prod1,874
52,Cat94,Prod8,2671
40,Cat95,Prod1,1774
53,Cat94,Prod10,2973
36,Cat95,Prod2,1275
34,Cat94,Prod9,1172
37,Cat95,Prod1,1374
33,Cat95,Prod2,875
40,Cat95,Prod2,1775
36,Cat95,Prod3,1276
53,Cat95,Prod1,2974
52,Cat94,Prod9,2672
34,Cat94,Prod10,1173
33,Cat95,Prod3,876
37,Cat95,Prod2,1375
40,Cat95,Prod3,1776
36,Cat95,Prod4,1277
34,Cat95,Prod1,1174
53,Cat95,Prod2,2975
52,Cat94,Prod10,2673
33,Cat95,Prod4,877
37,Cat95,Prod3,1376
34,Cat95,Prod2,1175
52,Cat95,Prod1,2674
40,Cat95,Prod4,1777
36,Cat95,Prod5,1278
53,Cat95,Prod3,2976
37,Cat95,Prod4,1377
33,Cat95,Prod5,878
53,Cat95,Prod4,2977
40,Cat95,Prod5,1778
34,Cat95,Prod3,1176
52,Cat95,Prod2,2675
36,Cat95,Prod6,1279
37,Cat95,Prod5,1378
33,Cat95,Prod6,879
34,Cat95,Prod4,1177
52,Cat95,Prod3,2676
40,Cat95,Prod6,1779
36,Cat95,Prod7,1280
53,Cat95,Prod5,2978
33,Cat95,Prod7,880
37,Cat95,Prod6,1379
36,Cat95,Prod8,1281
52,Cat95,Prod4,2677
40,Cat95,Prod7,1780
53,Cat95,Prod6,2979
34,Cat95,Prod5,1178
37,Cat95,Prod7,1380
33,Cat95,Prod8,881
52,Cat95,Prod5,2678
36,Cat95,Prod9,1282
40,Cat95,Prod8,1781
53,Cat95,Prod7,2980
34,Cat95,Prod6,1179
37,Cat95,Prod8,1381
33,Cat95,Prod9,882
53,Cat95,Prod8,2981
34,Cat95,Prod7,1180
36,Cat95,Prod10,1283
52,Cat95,Prod6,2679
40,Cat95,Prod9,1782
37,Cat95,Prod9,1382
33,Cat95,Prod10,883
40,Cat95,Prod10,1783
34,Cat95,Prod8,1181
36,Cat96,Prod1,1284
53,Cat95,Prod9,2982
52,Cat95,Prod7,2680
37,Cat95,Prod10,1383
33,Cat96,Prod1,884
40,Cat96,Prod1,1784
36,Cat96,Prod2,1285
52,Cat95,Prod8,2681
34,Cat95,Prod9,1182
53,Cat95,Prod10,2983
37,Cat96,Prod1,1384
33,Cat96,Prod2,885
34,Cat95,Prod10,1183
40,Cat96,Prod2,1785
36,Cat96,Prod3,1286
52,Cat95,Prod9,2682
53,Cat96,Prod1,2984
33,Cat96,Prod3,886
37,Cat96,Prod2,1385
53,Cat96,Prod2,2985
40,Cat96,Prod3,1786
52,Cat95,Prod10,2683
34,Cat96,Prod1,1184
36,Cat96,Prod4,1287
33,Cat96,Prod4,887
37,Cat96,Prod3,1386
53,Cat96,Prod3,2986
34,Cat96,Prod2,1185
40,Cat96,Prod4,1787
36,Cat96,Prod5,1288
52,Cat96,Prod1,2684
33,Cat96,Prod5,888
34,Cat96,Prod3,1186
36,Cat96,Prod6,1289
53,Cat96,Prod4,2987
37,Cat96,Prod4,1387
52,Cat96,Prod2,2685
40,Cat96,Prod5,1788
34,Cat96,Prod4,1187
33,Cat96,Prod6,889
53,Cat96,Prod5,2988
37,Cat96,Prod5,1388
40,Cat96,Prod6,1789
36,Cat96,Prod7,1290
52,Cat96,Prod3,2686
33,Cat96,Prod7,890
34,Cat96,Prod5,1188
53,Cat96,Prod6,2989
52,Cat96,Prod4,2687
37,Cat96,Prod6,1389
40,Cat96,Prod7,1790
36,Cat96,Prod8,1291
34,Cat96,Prod6,1189
33,Cat96,Prod8,891
40,Cat96,Prod8,1791
53,Cat96,Prod7,2990
52,Cat96,Prod5,2688
36,Cat96,Prod9,1292
37,Cat96,Prod7,1390
33,Cat96,Prod9,892
34,Cat96,Prod7,1190
37,Cat96,Prod8,1391
36,Cat96,Prod10,1293
53,Cat96,Prod8,2991
40,Cat96,Prod9,1792
52,Cat96,Prod6,2689
33,Cat96,Prod10,893
37,Cat96,Prod9,1392
40,Cat96,Prod10,1793
34,Cat96,Prod8,1191
36,Cat97,Prod1,1294
53,Cat96,Prod9,2992
52,Cat96,Prod7,2690
33,Cat97,Prod1,894
36,Cat97,Prod2,1295
34,Cat96,Prod9,1192
53,Cat96,Prod10,2993
52,Cat96,Prod8,2691
40,Cat97,Prod1,1794
37,Cat96,Prod10,1393
33,Cat97,Prod2,895
52,Cat96,Prod9,2692
53,Cat97,Prod1,2994
34,Cat96,Prod10,1193
40,Cat97,Prod2,1795
37,Cat97,Prod1,1394
36,Cat97,Prod3,1296
33,Cat97,Prod3,896
53,Cat97,Prod2,2995
34,Cat97,Prod1,1194
52,Cat96,Prod10,2693
37,Cat97,Prod2,1395
40,Cat97,Prod3,1796
33,Cat97,Prod4,897
36,Cat97,Prod4,1297
52,Cat97,Prod1,2694
33,Cat97,Prod5,898
37,Cat97,Prod3,1396
53,Cat97,Prod3,2996
34,Cat97,Prod2,1195
36,Cat97,Prod5,1298
40,Cat97,Prod4,1797
52,Cat97,Prod2,2695
53,Cat97,Prod4,2997
40,Cat97,Prod5,1798
37,Cat97,Prod4,1397
33,Cat97,Prod6,899
36,Cat97,Prod6,1299
34,Cat97,Prod3,1196
52,Cat97,Prod3,2696
53,Cat97,Prod5,2998
36,Cat97,Prod7,1300
33,Cat97,Prod7,900
40,Cat97,Prod6,1799
37,Cat97,Prod5,1398
34,Cat97,Prod4,1197
52,Cat97,Prod4,2697
34,Cat97,Prod5,1198
37,Cat97,Prod6,1399
36,Cat97,Prod8,1301
53,Cat97,Prod6,2999
40,Cat97,Prod7,1800
33,Cat97,Prod8,901
52,Cat97,Prod5,2698
40,Cat97,Prod8,1801
53,Cat97,Prod7,3000
37,Cat97,Prod7,1400
33,Cat97,Prod9,902
36,Cat97,Prod9,1302
34,Cat97,Prod6,1199
52,Cat97,Prod6,2699
37,Cat97,Prod8,1401
36,Cat97,Prod10,1303
33,Cat97,Prod10,903
53,Cat97,Prod8,3001
34,Cat97,Prod7,1200
40,Cat97,Prod9,1802
52,Cat97,Prod7,2700
40,Cat97,Prod10,1803
34,Cat97,Prod8,1201
33,Cat98,Prod1,904
53,Cat97,Prod9,3002
36,Cat98,Prod1,1304
37,Cat97,Prod9,1402
40,Cat98,Prod1,1804
52,Cat97,Prod8,2701
53,Cat97,Prod10,3003
37,Cat97,Prod10,1403
33,Cat98,Prod2,905
34,Cat97,Prod9,1202
36,Cat98,Prod2,1305
40,Cat98,Prod2,1805
37,Cat98,Prod1,1404
52,Cat97,Prod9,2702
53,Cat98,Prod1,3004
34,Cat97,Prod10,1203
33,Cat98,Prod3,906
36,Cat98,Prod3,1306
40,Cat98,Prod3,1806
37,Cat98,Prod2,1405
52,Cat97,Prod10,2703
36,Cat98,Prod4,1307
33,Cat98,Prod4,907
53,Cat98,Prod2,3005
34,Cat98,Prod1,1204
37,Cat98,Prod3,1406
40,Cat98,Prod4,1807
33,Cat98,Prod5,908
52,Cat98,Prod1,2704
53,Cat98,Prod3,3006
40,Cat98,Prod5,1808
34,Cat98,Prod2,1205
36,Cat98,Prod5,1308
37,Cat98,Prod4,1407
33,Cat98,Prod6,909
52,Cat98,Prod2,2705
53,Cat98,Prod4,3007
40,Cat98,Prod6,1809
34,Cat98,Prod3,1206
37,Cat98,Prod5,1408
53,Cat98,Prod5,3008
36,Cat98,Prod6,1309
52,Cat98,Prod3,2706
33,Cat98,Prod7,910
40,Cat98,Prod7,1810
34,Cat98,Prod4,1207
37,Cat98,Prod6,1409
33,Cat98,Prod8,911
53,Cat98,Prod6,3009
52,Cat98,Prod4,2707
36,Cat98,Prod7,1310
34,Cat98,Prod5,1208
40,Cat98,Prod8,1811
37,Cat98,Prod7,1410
53,Cat98,Prod7,3010
36,Cat98,Prod8,1311
33,Cat98,Prod9,912
52,Cat98,Prod5,2708
34,Cat98,Prod6,1209
52,Cat98,Prod6,2709
53,Cat98,Prod8,3011
33,Cat98,Prod10,913
40,Cat98,Prod9,1812
36,Cat98,Prod9,1312
37,Cat98,Prod8,1411
34,Cat98,Prod7,1210
53,Cat98,Prod9,3012
52,Cat98,Prod7,2710
36,Cat98,Prod10,1313
33,Cat99,Prod1,914
37,Cat98,Prod9,1412
40,Cat98,Prod10,1813
34,Cat98,Prod8,1211
53,Cat98,Prod10,3013
36,Cat99,Prod1,1314
37,Cat98,Prod10,1413
33,Cat99,Prod2,915
52,Cat98,Prod8,2711
40,Cat99,Prod1,1814
34,Cat98,Prod9,1212
37,Cat99,Prod1,1414
36,Cat99,Prod2,1315
33,Cat99,Prod3,916
52,Cat98,Prod9,2712
34,Cat98,Prod10,1213
40,Cat99,Prod2,1815
53,Cat99,Prod1,3014
36,Cat99,Prod3,1316
37,Cat99,Prod2,1415
34,Cat99,Prod1,1214
53,Cat99,Prod2,3015
52,Cat98,Prod10,2713
33,Cat99,Prod4,917
40,Cat99,Prod3,1816
37,Cat99,Prod3,1416
34,Cat99,Prod2,1215
52,Cat99,Prod1,2714
36,Cat99,Prod4,1317
53,Cat99,Prod3,3016
33,Cat99,Prod5,918
40,Cat99,Prod4,1817
37,Cat99,Prod4,1417
36,Cat99,Prod5,1318
52,Cat99,Prod2,2715
40,Cat99,Prod5,1818
53,Cat99,Prod4,3017
33,Cat99,Prod6,919
34,Cat99,Prod3,1216
37,Cat99,Prod5,1418
52,Cat99,Prod3,2716
53,Cat99,Prod5,3018
40,Cat99,Prod6,1819
34,Cat99,Prod4,1217
33,Cat99,Prod7,920
36,Cat99,Prod6,1319
37,Cat99,Prod6,1419
34,Cat99,Prod5,1218
53,Cat99,Prod6,3019
36,Cat99,Prod7,1320
40,Cat99,Prod7,1820
52,Cat99,Prod4,2717
33,Cat99,Prod8,921
37,Cat99,Prod7,1420
33,Cat99,Prod9,922
52,Cat99,Prod5,2718
53,Cat99,Prod7,3020
36,Cat99,Prod8,1321
40,Cat99,Prod8,1821
34,Cat99,Prod6,1219
33,Cat99,Prod10,923
37,Cat99,Prod8,1421
53,Cat99,Prod8,3021
36,Cat99,Prod9,1322
52,Cat99,Prod6,2719
34,Cat99,Prod7,1220
40,Cat99,Prod9,1822
33,Cat100,Prod1,924
37,Cat99,Prod9,1422
36,Cat99,Prod10,1323
53,Cat99,Prod9,3022
52,Cat99,Prod7,2720
40,Cat99,Prod10,1823
34,Cat99,Prod8,1221
37,Cat99,Prod10,1423
33,Cat100,Prod2,925
52,Cat99,Prod8,2721
40,Cat100,Prod1,1824
53,Cat99,Prod10,3023
34,Cat99,Prod9,1222
36,Cat100,Prod1,1324
37,Cat100,Prod1,1424
33,Cat100,Prod3,926
34,Cat99,Prod10,1223
52,Cat99,Prod9,2722
40,Cat100,Prod2,1825
53,Cat100,Prod1,3024
36,Cat100,Prod2,1325
33,Cat100,Prod4,927
37,Cat100,Prod2,1425
34,Cat100,Prod1,1224
40,Cat100,Prod3,1826
52,Cat99,Prod10,2723
36,Cat100,Prod3,1326
33,Cat100,Prod5,928
37,Cat100,Prod3,1426
53,Cat100,Prod2,3025
34,Cat100,Prod2,1225
53,Cat100,Prod3,3026
52,Cat100,Prod1,2724
36,Cat100,Prod4,1327
40,Cat100,Prod4,1827
33,Cat100,Prod6,929
37,Cat100,Prod4,1427
34,Cat100,Prod3,1226
33,Cat100,Prod7,930
53,Cat100,Prod4,3027
52,Cat100,Prod2,2725
36,Cat100,Prod5,1328
40,Cat100,Prod5,1828
37,Cat100,Prod5,1428
33,Cat100,Prod8,931
34,Cat100,Prod4,1227
40,Cat100,Prod6,1829
53,Cat100,Prod5,3028
52,Cat100,Prod3,2726
36,Cat100,Prod6,1329
37,Cat100,Prod6,1429
40,Cat100,Prod7,1830
34,Cat100,Prod5,1228
33,Cat100,Prod9,932
37,Cat100,Prod7,1430
36,Cat100,Prod7,1330
52,Cat100,Prod4,2727
53,Cat100,Prod6,3029
40,Cat100,Prod8,1831
33,Cat100,Prod10,933
34,Cat100,Prod6,1229
53,Cat100,Prod7,3030
37,Cat100,Prod8,1431
52,Cat100,Prod5,2728
36,Cat100,Prod8,1331
40,Cat100,Prod9,1832
33,Cat91,Prod1,934
34,Cat100,Prod7,1230
40,Cat100,Prod10,1833
53,Cat100,Prod8,3031
37,Cat100,Prod9,1432
52,Cat100,Prod6,2729
36,Cat100,Prod9,1332
34,Cat100,Prod8,1231
33,Cat91,Prod2,935
36,Cat100,Prod10,1333
52,Cat100,Prod7,2730
37,Cat100,Prod10,1433
53,Cat100,Prod9,3032
33,Cat91,Prod3,936
34,Cat100,Prod9,1232
53,Cat100,Prod10,3033
52,Cat100,Prod8,2731
33,Cat91,Prod4,937
34,Cat100,Prod10,1233
52,Cat100,Prod9,2732
33,Cat91,Prod5,938
52,Cat100,Prod10,2733
33,Cat91,Prod6,939
33,Cat91,Prod7,940
33,Cat91,Prod8,941
33,Cat91,Prod9,942
33,Cat91,Prod10,943
33,Cat92,Prod1,944
33,Cat92,Prod2,945
33,Cat92,Prod3,946
33,Cat92,Prod4,947
33,Cat92,Prod5,948
33,Cat92,Prod6,949
33,Cat92,Prod7,950
33,Cat92,Prod8,951
33,Cat92,Prod9,952
33,Cat92,Prod10,953
33,Cat93,Prod1,954
33,Cat93,Prod2,955
33,Cat93,Prod3,956
33,Cat93,Prod4,957
33,Cat93,Prod5,958
33,Cat93,Prod6,959
33,Cat93,Prod7,960
33,Cat93,Prod8,961
33,Cat93,Prod9,962
33,Cat93,Prod10,963
33,Cat94,Prod1,964
33,Cat94,Prod2,965
33,Cat94,Prod3,966
33,Cat94,Prod4,967
33,Cat94,Prod5,968
33,Cat94,Prod6,969
33,Cat94,Prod7,970
33,Cat94,Prod8,971
33,Cat94,Prod9,972
33,Cat94,Prod10,973
33,Cat95,Prod1,974
33,Cat95,Prod2,975
33,Cat95,Prod3,976
33,Cat95,Prod4,977
33,Cat95,Prod5,978
33,Cat95,Prod6,979
33,Cat95,Prod7,980
33,Cat95,Prod8,981
33,Cat95,Prod9,982
33,Cat95,Prod10,983
33,Cat96,Prod1,984
33,Cat96,Prod2,985
33,Cat96,Prod3,986
33,Cat96,Prod4,987
33,Cat96,Prod5,988
33,Cat96,Prod6,989
33,Cat96,Prod7,990
33,Cat96,Prod8,991
33,Cat96,Prod9,992
33,Cat96,Prod10,993
33,Cat97,Prod1,994
33,Cat97,Prod2,995
33,Cat97,Prod3,996
33,Cat97,Prod4,997
33,Cat97,Prod5,998
33,Cat97,Prod6,999
33,Cat97,Prod7,1000
33,Cat97,Prod8,1001
33,Cat97,Prod9,1002
33,Cat97,Prod10,1003
33,Cat98,Prod1,1004
33,Cat98,Prod2,1005
33,Cat98,Prod3,1006
33,Cat98,Prod4,1007
33,Cat98,Prod5,1008
33,Cat98,Prod6,1009
33,Cat98,Prod7,1010
33,Cat98,Prod8,1011
33,Cat98,Prod9,1012
33,Cat98,Prod10,1013
33,Cat99,Prod1,1014
33,Cat99,Prod2,1015
33,Cat99,Prod3,1016
33,Cat99,Prod4,1017
33,Cat99,Prod5,1018
33,Cat99,Prod6,1019
33,Cat99,Prod7,1020
33,Cat99,Prod8,1021
33,Cat99,Prod9,1022
33,Cat99,Prod10,1023
33,Cat100,Prod1,1024
33,Cat100,Prod2,1025
33,Cat100,Prod3,1026
33,Cat100,Prod4,1027
33,Cat100,Prod5,1028
33,Cat100,Prod6,1029
33,Cat100,Prod7,1030
33,Cat100,Prod8,1031
33,Cat100,Prod9,1032
33,Cat100,Prod10,1033
50,Cat91,Prod1,2834
35,Cat91,Prod1,1034
51,Cat91,Prod1,2434
38,Cat91,Prod1,1434
39,Cat91,Prod1,1634
44,Cat91,Prod1,2234
47,Cat91,Prod1,2034
45,Cat91,Prod1,2334
42,Cat91,Prod1,1934
46,Cat91,Prod1,2534
41,Cat91,Prod1,1534
50,Cat91,Prod2,2835
44,Cat91,Prod2,2235
38,Cat91,Prod2,1435
51,Cat91,Prod2,2435
35,Cat91,Prod2,1035
39,Cat91,Prod2,1635
45,Cat91,Prod2,2335
42,Cat91,Prod2,1935
47,Cat91,Prod2,2035
41,Cat91,Prod2,1535
50,Cat91,Prod3,2836
46,Cat91,Prod2,2535
39,Cat91,Prod3,1636
38,Cat91,Prod3,1436
63,Cat91,Prod1,3934
65,Cat91,Prod1,3634
61,Cat91,Prod1,3534
35,Cat91,Prod3,1036
44,Cat91,Prod3,2236
45,Cat91,Prod3,2336
51,Cat91,Prod3,2436
49,Cat91,Prod1,2734
47,Cat91,Prod3,2036
42,Cat91,Prod3,1936
63,Cat91,Prod2,3935
41,Cat91,Prod3,1536
65,Cat91,Prod2,3635
50,Cat91,Prod4,2837
46,Cat91,Prod3,2536
61,Cat91,Prod2,3535
39,Cat91,Prod4,1637
38,Cat91,Prod4,1437
35,Cat91,Prod4,1037
49,Cat91,Prod2,2735
45,Cat91,Prod4,2337
44,Cat91,Prod4,2237
42,Cat91,Prod4,1937
51,Cat91,Prod4,2437
47,Cat91,Prod4,2037
65,Cat91,Prod3,3636
63,Cat91,Prod3,3936
41,Cat91,Prod4,1537
50,Cat91,Prod5,2838
61,Cat91,Prod3,3536
46,Cat91,Prod4,2537
45,Cat91,Prod5,2338
38,Cat91,Prod5,1438
39,Cat91,Prod5,1638
44,Cat91,Prod5,2238
35,Cat91,Prod5,1038
65,Cat91,Prod4,3637
63,Cat91,Prod4,3937
41,Cat91,Prod5,1538
42,Cat91,Prod5,1938
51,Cat91,Prod5,2438
46,Cat91,Prod5,2538
47,Cat91,Prod5,2038
61,Cat91,Prod4,3537
49,Cat91,Prod3,2736
50,Cat91,Prod6,2839
38,Cat91,Prod6,1439
39,Cat91,Prod6,1639
45,Cat91,Prod6,2339
35,Cat91,Prod6,1039
42,Cat91,Prod6,1939
51,Cat91,Prod6,2439
44,Cat91,Prod6,2239
65,Cat91,Prod5,3638
41,Cat91,Prod6,1539
46,Cat91,Prod6,2539
63,Cat91,Prod5,3938
50,Cat91,Prod7,2840
61,Cat91,Prod5,3538
49,Cat91,Prod4,2737
47,Cat91,Prod6,2039
38,Cat91,Prod7,1440
45,Cat91,Prod7,2340
51,Cat91,Prod7,2440
44,Cat91,Prod7,2240
39,Cat91,Prod7,1640
35,Cat91,Prod7,1040
42,Cat91,Prod7,1940
65,Cat91,Prod6,3639
41,Cat91,Prod7,1540
38,Cat91,Prod8,1441
46,Cat91,Prod7,2540
63,Cat91,Prod6,3939
61,Cat91,Prod6,3539
65,Cat91,Prod7,3640
39,Cat91,Prod8,1641
47,Cat91,Prod7,2040
49,Cat91,Prod5,2738
42,Cat91,Prod8,1941
35,Cat91,Prod8,1041
38,Cat91,Prod9,1442
51,Cat91,Prod8,2441
46,Cat91,Prod8,2541
47,Cat91,Prod8,2041
42,Cat91,Prod9,1942
50,Cat91,Prod8,2841
41,Cat91,Prod8,1541
45,Cat91,Prod8,2341
63,Cat91,Prod7,3940
61,Cat91,Prod7,3540
35,Cat91,Prod9,1042
49,Cat91,Prod6,2739
38,Cat91,Prod10,1443
39,Cat91,Prod9,1642
65,Cat91,Prod8,3641
51,Cat91,Prod9,2442
47,Cat91,Prod9,2042
41,Cat91,Prod9,1542
44,Cat91,Prod8,2241
35,Cat91,Prod10,1043
50,Cat91,Prod9,2842
46,Cat91,Prod9,2542
42,Cat91,Prod10,1943
47,Cat91,Prod10,2043
45,Cat91,Prod9,2342
63,Cat91,Prod8,3941
41,Cat91,Prod10,1543
61,Cat91,Prod8,3541
49,Cat91,Prod7,2740
51,Cat91,Prod10,2443
38,Cat92,Prod1,1444
44,Cat91,Prod9,2242
39,Cat91,Prod10,1643
65,Cat91,Prod9,3642
35,Cat92,Prod1,1044
50,Cat91,Prod10,2843
42,Cat92,Prod1,1944
45,Cat91,Prod10,2343
46,Cat91,Prod10,2543
